NAME_OBL,NAME_RAY,NAME_LAT,KOATUU_OBL,KOATUU_RAY,KOATUU,longitude,latitude
Donetska,Amvrosiivskyi,Svystuny,1400000000,1420600000,1420682009,38.547,47.917
Donetska,Starobeshivskyi,Svitle,1400000000,1424500000,1424580507,38.087,47.815
Donetska,Starobeshivskyi,Svitlyi Luch,1400000000,1424500000,1424581808,38.313,47.688
Donetska,Volodarskyi,Peremoha,1400000000,1421700000,1421787004,37.403,47.286
Donetska,Velykonovosilkivskyi,Novokhatske,1400000000,1421200000,1421284404,36.685,48.063
Donetska,Volodarskyi,Novoianysol,1400000000,1421700000,1421755102,37.268,47.293
Donetska,Krasnoarmiiskyi,Moskovske,1400000000,1422700000,1422755305,37.307,48.281
Donetska,Krasnoarmiiskyi,Muravka,1400000000,1422700000,1422756302,36.900,48.176
Donetska,Novoazovskyi,Naberezhne,1400000000,1423600000,1423685502,37.844,47.316
Donetska,Oleksandrivskyi,Nadezhdivka,1400000000,1420300000,1420355107,36.971,48.738
Donetska,Yasynuvatskyi,Sieverne,1400000000,1425500000,1425585604,37.665,48.129
Donetska,Marinskyi,Syhnalne,1400000000,1423300000,1423384503,37.641,47.844
Donetska,Marinskyi,Slavne,1400000000,1423300000,1423384504,37.568,47.835
Donetska,Shakhtarskyi,Slavne,1400000000,1425200000,1425284504,38.320,48.218
Donetska,Marinskyi,Solodke,1400000000,1423300000,1423387404,37.494,47.790
Donetska,Krasnoarmiiskyi,Solone,1400000000,1422700000,1422784504,37.051,48.213
Donetska,Krasnolymanskyi,Sosnove,1400000000,1423000000,1423056602,37.550,49.075
Donetska,Snizhnianska,Pervomaiske,1400000000,1414400000,1414447400,38.788,47.995
Donetska,Novoazovskyi,Vesele,1400000000,1423600000,1423686003,37.898,47.171
Donetska,Pershotravnevyi,Shyroka Balka,1400000000,1423900000,1423982204,37.414,47.058
Donetska,Kostiantynivskyi,Osykove,1400000000,1422400000,1422483505,37.628,48.559
Donetska,Marinskyi,Ostrovskoho,1400000000,1423300000,1423381505,37.183,47.923
Donetska,Kostiantynivskyi,Pavlivka,1400000000,1422400000,1422486007,37.410,48.528
Donetska,Velykonovosilkivskyi,Oktiabr,1400000000,1421200000,1421255104,36.814,47.798
Luhanska,Popasnianskyi,Mykolaivka,4400000000,4423800000,4423856201,38.334,48.771
Luhanska,Lutuhynskyi,Myrne,4400000000,4422200000,4422256802,39.088,48.361
Luhanska,Popasnianskyi,Molodizhne,4400000000,4423800000,4423881103,38.476,48.643
Luhanska,Popasnianskyi,Nyrkove,4400000000,4423800000,4423856905,38.312,48.739
Donetska,Amvrosiivskyi,Kotovskoho,1400000000,1420600000,1420682004,38.417,47.850
Donetska,Pershotravnevyi,Ahrobaza,1400000000,1423900000,1423981102,37.446,47.098
Donetska,Pershotravnevyi,Azovske,1400000000,1423900000,1423955501,37.342,46.956
Donetska,Makiivska,Almazne,1400000000,1413500000,1413591503,38.135,48.143
Luhanska,Perevalskyi,Novyi,4400000000,4423600000,4423684404,38.594,48.500
Luhanska,Starobilskyi,Yehorivka,4400000000,4425100000,4425185003,38.635,49.403
Luhanska,Antratsytivskyi,Yelyzavetivka,4400000000,4420300000,4420356201,38.969,48.357
Luhanska,Markivskyi,Horodyshche,4400000000,4422500000,4422588804,39.251,49.430
Luhanska,Stanychno-Luhanskyi,Artema,4400000000,4424800000,4424883502,39.307,48.788
Luhanska,Svativskyi,Artemivka,4400000000,4424000000,4424087803,37.906,49.440
Luhanska,Sverdlovskyi,Astakhove,4400000000,4424200000,4424283302,39.614,47.859
Donetska,Artemivskyi,Artemivske,1400000000,1420900000,1420985503,37.950,48.601
Donetska,Volodarskyi,Aslanove,1400000000,1421700000,1421783305,37.580,47.244
Donetska,Starobeshivskyi,Vyshneve,1400000000,1424500000,1424581803,38.271,47.671
Donetska,Artemivskyi,Vidrodzhennia,1400000000,1420900000,1420984502,38.218,48.524
Luhanska,Troitskyi,Babycheve,4400000000,4425400000,4425482502,38.225,49.943
Luhanska,Svativskyi,Dachne,4400000000,4424000000,4424010101,38.095,49.393
Luhanska,Antratsytivskyi,Chervonyi Zhovten,4400000000,4420300000,4420382202,39.141,47.849
Luhanska,Slovianoserbskyi,Chervonyi Lyman,4400000000,4424500000,4424581409,38.745,48.622
Luhanska,Sverdlovskyi,Cheremshyne,4400000000,4424200000,4424287705,39.853,48.170
Luhanska,Novoaidarskyi,Chystopillia,4400000000,4423100000,4423186205,39.112,48.978
Donetska,Volodarskyi,Khersones,1400000000,1421700000,1421783309,37.550,47.230
Donetska,Kramatorska,Sofiivka,1400000000,1412900000,1412946800,37.513,48.741
Donetska,Velykonovosilkivskyi,Kliuchove,1400000000,1421200000,1421285204,36.865,47.676
Donetska,Volodarskyi,Kliuchove,1400000000,1421700000,1421783303,37.519,47.265
Donetska,Amvrosiivskyi,Kobzari,1400000000,1420600000,1420685406,38.153,47.920
Donetska,Dobropilskyi,Shevchenko,1400000000,1422000000,1422088004,37.111,48.382
Donetska,Horlivska,Shyroka Balka,1400000000,1410600000,1410691007,37.925,48.303
Donetska,Slovianskyi,Shnurky,1400000000,1424200000,1424256505,37.305,48.907
Donetska,Dzerzhynska,Shumy,1400000000,1411200000,1411245309,37.934,48.381
Luhanska,Starobilskyi,Prokazyne,4400000000,4425100000,4425182005,38.904,49.322
Luhanska,Svativskyi,Promin,4400000000,4424000000,4424085504,38.337,49.342
Luhanska,Novoaidarskyi,Purdivka,4400000000,4423100000,4423188005,38.563,48.981
Luhanska,Bilokurakynskyi,Statyvchyne,4400000000,4420900000,4420987203,38.813,49.591
Luhanska,Rovenkivska,Velykokamianka,4400000000,4412300000,4412345400,39.435,48.140
Luhanska,Perevalskyi,Stepanivka,4400000000,4423600000,4423684407,38.495,48.451
Luhanska,Novopskovskyi,Stepne,4400000000,4423300000,4423382502,39.342,49.684
Luhanska,Novoaidarskyi,Stepnyi Yar,4400000000,4423100000,4423185603,38.859,48.977
Luhanska,Bilovodskyi,Stepove,4400000000,4420600000,4420688802,39.385,49.125
Luhanska,Troitskyi,Maslivka,4400000000,4425400000,4425481504,38.586,49.947
Luhanska,Sverdlovskyi,Maiak,4400000000,4424200000,4424287704,39.770,48.129
Donetska,Shakhtarskyi,Kozhevnia,1400000000,1425200000,1425282305,38.924,47.880
Donetska,Starobeshivskyi,Kolosky,1400000000,1424500000,1424583507,38.205,47.687
Donetska,Velykonovosilkivskyi,Komyshuvakha,1400000000,1421200000,1421286605,36.590,47.888
Donetska,Krasnoarmiiskyi,Kotliarivka,1400000000,1422700000,1422783803,36.933,48.141
Donetska,Krasnolymanskyi,Illichivka,1400000000,1423000000,1423082003,37.908,48.894
Donetska,Snizhnianska,Sukhivske,1400000000,1414400000,1414448003,38.717,48.065
Donetska,Marinskyi,Taramchuk,1400000000,1423300000,1423387405,37.576,47.805
Donetska,Artemivskyi,Travneve,1400000000,1420900000,1420986204,38.097,48.425
Donetska,Amvrosiivskyi,Trepelne,1400000000,1420600000,1420683502,38.378,47.820
Donetska,Amvrosiivskyi,Ovocheve,1400000000,1420600000,1420681005,38.582,47.868
Luhanska,Novoaidarskyi,Putylyne,4400000000,4423100000,4423181204,38.868,48.827
Luhanska,Kreminskyi,Pshenychne,4400000000,4421600000,4421685402,38.348,49.078
Luhanska,Starobilskyi,Lozuvatka,4400000000,4425100000,4425183503,38.704,49.096
Luhanska,Starobilskyi,Kamianka,4400000000,4425100000,4425186002,38.801,49.150
Luhanska,Novoaidarskyi,Kapitanove,4400000000,4423100000,4423184502,38.770,48.831
Luhanska,Sverdlovskyi,Marivka,4400000000,4424200000,4424286606,39.413,47.967
Luhanska,Starobilskyi,Marynivka,4400000000,4425100000,4425182502,38.674,49.175
Luhanska,Markivskyi,Markivske,4400000000,4422500000,4422586603,39.408,49.487
Luhanska,Slovianoserbskyi,Kruta Hora,4400000000,4424500000,4424582202,39.144,48.662
Luhanska,Kreminskyi,Krutenke,4400000000,4421600000,4421681003,38.416,49.176
Luhanska,Novopskovskyi,Kuban,4400000000,4423300000,4423355301,39.031,49.650
Luhanska,Bilovodskyi,Novoderkul,4400000000,4420600000,4420684405,39.623,49.127
Luhanska,Troitskyi,Zhovtneve,4400000000,4425400000,4425487504,38.163,49.841
Luhanska,Milovskyi,Zhuravske,4400000000,4422800000,4422881102,40.073,49.258
Donetska,Marinskyi,Illinka,1400000000,1423300000,1423382502,37.317,47.890
Luhanska,Lutuhynskyi,Kruhlyk,4400000000,4422200000,4422284403,39.141,48.307
Luhanska,Krasnodonskyi,Kruzhylivka,4400000000,4421400000,4421486604,39.794,48.580
Luhanska,Markivskyi,Krupchanske,4400000000,4422500000,4422586602,39.435,49.571
Luhanska,Markivskyi,Lobasove,4400000000,4422500000,4422588807,39.447,49.428
Luhanska,Antratsytivskyi,Lozy,4400000000,4420300000,4420383002,39.287,48.101
Luhanska,Bilokurakynskyi,Lozne,4400000000,4420900000,4420988802,38.828,49.867
Luhanska,Starobilskyi,Lozove,4400000000,4425100000,4425184806,39.282,49.355
Luhanska,Starobilskyi,Lozovivka,4400000000,4425100000,4425186003,38.885,49.181
Luhanska,Troitskyi,Maslakove,4400000000,4425400000,4425484003,38.643,49.845
Luhanska,Svativskyi,Patalakhivka,4400000000,4424000000,4424086504,38.006,49.402
Luhanska,Slovianoserbskyi,Pakhalivka,4400000000,4424500000,4424585506,38.793,48.663
Luhanska,Novopskovskyi,Pelahiivka,4400000000,4423300000,4423388204,38.955,49.795
Luhanska,Bilovodskyi,Pervomaisk,4400000000,4420600000,4420684407,39.606,49.083
Luhanska,Markivskyi,Pervomaiske,4400000000,4422500000,4422584405,39.461,49.690
Luhanska,Troitskyi,Illinka,4400000000,4425400000,4425483004,38.036,49.821
Luhanska,Troitskyi,Illichivka,4400000000,4425400000,4425481503,38.440,49.931
Luhanska,Kreminskyi,Industrialne,4400000000,4421600000,4421681903,38.439,49.156
Luhanska,Antratsytska,Zelenyi Kurhan,4400000000,4410300000,4410346901,39.137,48.191
Donetska,Volodarskyi,Kirove,1400000000,1421700000,1421782203,37.613,47.351
Donetska,Novoazovskyi,Klynkyne,1400000000,1423600000,1423686603,38.248,47.292
Donetska,Selydivska,Hostre,1400000000,1413800000,1413846200,37.400,47.992
Donetska,Velykonovosilkivskyi,Novodonetske,1400000000,1421200000,1421284002,36.960,47.755
Donetska,Volnovaskyi,Novomykolaivka,1400000000,1421500000,1421557103,37.694,47.840
Donetska,Krasnoarmiiskyi,Novopustynka,1400000000,1422700000,1422784008,37.117,48.195
Donetska,Oleksandrivskyi,Novoiavlenka,1400000000,1420300000,1420387009,37.200,48.638
Luhanska,Novopskovskyi,Ikove,4400000000,4423300000,4423384702,39.090,49.522
Luhanska,Krasnodonskyi,Illivka,4400000000,4421400000,4421486603,39.729,48.548
Luhanska,Antratsytivskyi,Illinka,4400000000,4420300000,4420385502,39.222,48.090
Donetska,Novoazovskyi,Obryv,1400000000,1423600000,1423655401,38.186,47.099
Donetska,Amvrosiivskyi,Obrizne,1400000000,1420600000,1420655301,38.286,47.705
Donetska,Artemivskyi,Dolomitne,1400000000,1420900000,1420986202,38.133,48.415
Donetska,Volnovaskyi,Dolia,1400000000,1421500000,1421580802,37.718,47.876
Donetska,Dobropilskyi,Dorozhnie,1400000000,1422000000,1422085006,37.222,48.424
Donetska,Oleksandrivskyi,Katerynivka,1400000000,1420300000,1420387303,36.881,48.586
Donetska,Krasnolymanskyi,Katerynivka,1400000000,1423000000,1423083203,37.863,49.181
Donetska,Horlivska,Mykhailivka,1400000000,1410600000,1410691003,37.976,48.244
Donetska,Yasynuvatskyi,Mineralne,1400000000,1425500000,1425587605,37.829,48.102
Donetska,Shakhtarskyi,Molodetske,1400000000,1425200000,1425287805,38.457,48.031
Donetska,Amvrosiivskyi,Poltavske,1400000000,1420600000,1420685408,38.193,47.878
Donetska,Kostiantynivskyi,Popasne,1400000000,1422400000,1422482007,37.704,48.595
Donetska,Kostiantynivskyi,Popiv Yar,1400000000,1422400000,1422485002,37.458,48.422
Donetska,Yasynuvatskyi,Tonenke,1400000000,1425500000,1425584306,37.644,48.138
Donetska,Slovianskyi,Pyskunivka,1400000000,1424200000,1424287902,37.833,48.887
Donetska,Khartsyzka,Pivche,1400000000,1415000000,1415047201,38.310,47.990
Donetska,Starobeshivskyi,Pidhirne,1400000000,1424500000,1424586003,38.063,47.683
Donetska,Velykonovosilkivskyi,Storozheve,1400000000,1421200000,1421284804,36.797,47.802
Donetska,Shakhtarskyi,Striukove,1400000000,1425200000,1425286805,38.592,48.179
Donetska,Volodarskyi,Suzhenka,1400000000,1421700000,1421781105,37.098,47.147
Donetska,Shakhtarskyi,Perederiieve,1400000000,1425200000,1425282307,38.906,48.007
Donetska,Krasnolymanskyi,Oleksandrivka,1400000000,1423000000,1423056601,37.592,49.117
Donetska,Velykonovosilkivskyi,Oleksandrohrad,1400000000,1421200000,1421286606,36.604,47.977
Donetska,Kostiantynivskyi,Oleksandropil,1400000000,1422400000,1422485806,37.599,48.359
Donetska,Velykonovosilkivskyi,Oleksiivka,1400000000,1421200000,1421280805,36.947,48.018
Donetska,Velykonovosilkivskyi,Novyi Komar,1400000000,1421200000,1421255103,36.838,47.883
Donetska,Artemivskyi,Pereizne,1400000000,1420900000,1420983503,38.078,48.780
Donetska,Amvrosiivskyi,Prydorozhnie,1400000000,1420600000,1420685409,38.169,47.919
Donetska,Volodarskyi,Pryovrazhne,1400000000,1421700000,1421781604,37.636,47.257
Donetska,Krasnoarmiiskyi,Pushkine,1400000000,1422700000,1422783807,37.140,48.135
Donetska,Pershotravnevyi,Rybatske,1400000000,1423900000,1423982202,37.452,47.006
Donetska,Shakhtarskyi,Rivne,1400000000,1425200000,1425281203,38.581,48.103
Donetska,Velykonovosilkivskyi,Rivnopil,1400000000,1421200000,1421284803,36.697,47.787
Donetska,Krasnoarmiiskyi,Rih,1400000000,1422700000,1422782808,37.206,48.272
Donetska,Telmanivskyi,Chumak,1400000000,1424800000,1424886403,38.010,47.294
Donetska,Telmanivskyi,Zori,1400000000,1424800000,1424883204,38.198,47.371
Donetska,Krasnoarmiiskyi,Zoria,1400000000,1422700000,1422782303,37.181,48.081
Donetska,Krasnoarmiiskyi,Novyi Trud,1400000000,1422700000,1422782805,37.172,48.212
Donetska,Oleksandrivskyi,Novoandriivka,1400000000,1420300000,1420381005,37.054,48.678
Donetska,Novoazovskyi,Pervomaiske,1400000000,1423600000,1423685503,37.952,47.294
Donetska,Telmanivskyi,Pervomaiske,1400000000,1424800000,1424883607,37.968,47.482
Donetska,Dobropilskyi,Matiasheve,1400000000,1422000000,1422082203,37.063,48.410
Donetska,Yasynuvatskyi,Mezhove,1400000000,1425500000,1425583203,37.492,48.182
Donetska,Dobropilskyi,Kopani,1400000000,1422000000,1422055503,37.042,48.544
Donetska,Dobropilskyi,Koptieve,1400000000,1422000000,1422086606,37.364,48.381
Donetska,Amvrosiivskyi,Mokroielanchyk,1400000000,1420600000,1420682504,38.498,47.702
Donetska,Makiivska,Molocharka,1400000000,1413500000,1413569801,38.132,48.006
Donetska,Amvrosiivskyi,Svobodne,1400000000,1420600000,1420684509,38.246,47.773
Donetska,Velykonovosilkivskyi,Novoukrainka,1400000000,1421200000,1421280803,36.871,48.028
Donetska,Dobropilskyi,Novoukrainka,1400000000,1422000000,1422055505,37.022,48.542
Donetska,Krasnoarmiiskyi,Novoukrainka,1400000000,1422700000,1422782807,37.198,48.228
Donetska,Amvrosiivskyi,Novoukrainske,1400000000,1420600000,1420680409,38.787,47.797
Donetska,Dobropilskyi,Novofedorivka,1400000000,1422000000,1422084408,36.979,48.430
Donetska,Starobeshivskyi,Petrivske,1400000000,1424500000,1424587903,37.837,47.631
Donetska,Kostiantynivskyi,Stepanivka,1400000000,1422400000,1422481003,37.614,48.466
Donetska,Marinskyi,Stepanivka,1400000000,1423300000,1423310603,37.324,48.000
Donetska,Amvrosiivskyi,Hryhorivka,1400000000,1420600000,1420680403,38.781,47.856
Donetska,Amvrosiivskyi,Hryhorivka,1400000000,1420600000,1420685405,38.265,47.868
Donetska,Novoazovskyi,Kachkarske,1400000000,1423600000,1423681104,37.991,47.192
Donetska,Volnovaskyi,Kyrylivka,1400000000,1421500000,1421584802,37.306,47.653
Donetska,Slovianskyi,Adamivka,1400000000,1424200000,1424282403,37.445,48.944
Donetska,Starobeshivskyi,Andriivka,1400000000,1424500000,1424580502,38.129,47.827
Donetska,Artemivskyi,Andriivka,1400000000,1420900000,1420985502,37.967,48.502
Donetska,Volnovaskyi,Holubytske,1400000000,1421500000,1421582403,37.418,47.526
Donetska,Dobropilskyi,Blahodat,1400000000,1422000000,1422085502,37.123,48.578
Donetska,Artemivskyi,Bohdanivka,1400000000,1420900000,1420983902,37.897,48.618
Donetska,Volnovaskyi,Bohdanivka,1400000000,1421500000,1421584002,37.757,47.629
Donetska,Krasnoarmiiskyi,Bohdanivka,1400000000,1422700000,1422786502,36.965,48.091
Donetska,Telmanivskyi,Bohdanivka,1400000000,1424800000,1424883602,38.053,47.485
Donetska,Dobropilskyi,Boikivka,1400000000,1422000000,1422085003,37.305,48.399
Donetska,Oleksandrivskyi,Yelyzavetivka,1400000000,1420300000,1420386803,36.843,48.776
Donetska,Marinskyi,Zelenivka,1400000000,1423300000,1423381504,37.093,47.967
Donetska,Starobeshivskyi,Zernove,1400000000,1424500000,1424586005,37.922,47.711
Donetska,Velykonovosilkivskyi,Zolota Nyva,1400000000,1421200000,1421286402,36.991,47.794
Donetska,Pershotravnevyi,Bilosaraiska Kosa,1400000000,1423900000,1423984402,37.340,46.898
Donetska,Krasnoarmiiskyi,Balahan,1400000000,1422700000,1422755601,37.298,48.292
Donetska,Krasnoarmiiskyi,Baranivka,1400000000,1422700000,1422783602,37.538,48.321
Donetska,Yasynuvatskyi,Berdychi,1400000000,1425500000,1425584302,37.652,48.191
Donetska,Starobeshivskyi,Berehove,1400000000,1424500000,1424584602,38.088,47.718
Donetska,Artemivskyi,Dacha,1400000000,1420900000,1420985002,38.042,48.443
Donetska,Krasnoarmiiskyi,Dachenske,1400000000,1422700000,1422782803,37.221,48.213
Donetska,Krasnolymanskyi,Derylove,1400000000,1423000000,1423055401,37.727,49.067
Donetska,Velykonovosilkivskyi,Vremivka,1400000000,1421200000,1421255101,36.817,47.835
Donetska,Oleksandrivskyi,Karpivka,1400000000,1420300000,1420386807,36.734,48.790
Donetska,Kostiantynivskyi,Fedorivka,1400000000,1422400000,1422483707,37.741,48.656
Donetska,Artemivskyi,Fedorivka Druha,1400000000,1420900000,1420985909,37.853,48.765
Donetska,Khartsyzka,Tsupky,1400000000,1415000000,1415070505,38.345,48.006
Donetska,Artemivskyi,Pryvillia,1400000000,1420900000,1420985705,37.868,48.723
Donetska,Shakhtarskyi,Latysheve,1400000000,1425200000,1425282306,38.864,47.953
Donetska,Oleksandrivskyi,Levadne,1400000000,1420300000,1420355105,36.815,48.685
Donetska,Dobropilskyi,Lenina,1400000000,1422000000,1422088805,37.010,48.366
Donetska,Telmanivskyi,Novolaspa,1400000000,1424800000,1424887103,37.882,47.573
Donetska,Velykonovosilkivskyi,Novomaiorske,1400000000,1421200000,1421284003,37.031,47.735
Donetska,Dobropilskyi,Novomarivka,1400000000,1422000000,1422084407,36.855,48.425
Donetska,Kostiantynivskyi,Novomarkove,1400000000,1422400000,1422483705,37.826,48.671
Donetska,Volnovaskyi,Novomykolaivka,1400000000,1421500000,1421582406,37.390,47.440
Donetska,Krasnoarmiiskyi,Ukrainka,1400000000,1422700000,1422786508,37.099,48.115
Donetska,Slovianskyi,Troitske,1400000000,1424200000,1424280305,37.332,48.825
Donetska,Yasynuvatskyi,Troitske,1400000000,1425500000,1425555203,37.856,48.266
Donetska,Krasnoarmiiskyi,Troianda,1400000000,1422700000,1422784704,37.156,48.264
Donetska,Volnovaskyi,Trudivske,1400000000,1421500000,1421587204,37.661,47.581
Donetska,Volnovaskyi,Trudove,1400000000,1421500000,1421510103,37.383,47.585
Donetska,Marinskyi,Trudove,1400000000,1423300000,1423388504,37.216,47.898
Donetska,Volodarskyi,Ukrainka,1400000000,1421700000,1421785007,37.094,47.281
Donetska,Volnovaskyi,Chervone,1400000000,1421500000,1421583806,37.786,47.832
Donetska,Pershotravnevyi,Chervone,1400000000,1423900000,1423982203,37.446,47.018
Donetska,Telmanivskyi,Cherevkivske,1400000000,1424800000,1424885903,38.146,47.461
Donetska,Novoazovskyi,Ukrainske,1400000000,1423600000,1423685505,37.928,47.287
Donetska,Velykonovosilkivskyi,Ulakly,1400000000,1421200000,1421282703,37.087,47.996
Donetska,Krasnolymanskyi,Lypove,1400000000,1423000000,1423083204,37.816,49.160
Donetska,Krasnoarmiiskyi,Lysychne,1400000000,1422700000,1422781605,37.460,48.274
Donetska,Volnovaskyi,Lidyne,1400000000,1421500000,1421584703,37.594,47.414
Donetska,Druzhkivska,Krasnyi Kut,1400000000,1411700000,1411746201,37.407,48.558
Donetska,Dobropilskyi,Novohryshyne,1400000000,1422000000,1422082204,37.025,48.416
Donetska,Krasnoarmiiskyi,Novodmytrivka,1400000000,1422700000,1422782304,37.213,48.084
Donetska,Amvrosiivskyi,Mala Shyshivka,1400000000,1420600000,1420682005,38.495,47.916
Donetska,Velykonovosilkivskyi,Malyi Kermenchyk,1400000000,1421200000,1421283603,36.989,47.629
Donetska,Volnovaskyi,Malynivka,1400000000,1421500000,1421582405,37.384,47.513
Donetska,Volnovaskyi,Malohnativka,1400000000,1421500000,1421586402,37.673,47.512
Donetska,Oleksandrivskyi,Novosamarske,1400000000,1420300000,1420383303,36.941,48.689
Donetska,Volnovaskyi,Chycherine,1400000000,1421500000,1421586404,37.628,47.569
Donetska,Volodarskyi,Makedonivka,1400000000,1421700000,1421783302,37.554,47.244
Donetska,Yasynuvatskyi,Yasnobrodivka,1400000000,1425500000,1425584308,37.543,48.137
Donetska,Artemivskyi,Pylypchatyne,1400000000,1420900000,1420982003,38.243,48.608
Donetska,Volnovaskyi,Novohryhorivka,1400000000,1421500000,1421510101,37.395,47.562
Donetska,Volodarskyi,Novohryhorivka,1400000000,1421700000,1421781103,37.220,47.195
Donetska,Artemivskyi,Vershyna,1400000000,1420900000,1420983002,38.145,48.512
Donetska,Telmanivskyi,Vershynivka,1400000000,1424800000,1424883603,38.146,47.488
Donetska,Amvrosiivskyi,Krasnyi Luch,1400000000,1420600000,1420681003,38.620,47.878
Donetska,Shakhtarskyi,Krasnyi Luch,1400000000,1425200000,1425286702,38.533,48.123
Donetska,Yasynuvatskyi,Vasylivka,1400000000,1425500000,1425555201,37.854,48.170
Donetska,Kramatorska,Vasylivska Pustosh,1400000000,1412900000,1412945601,37.701,48.761
Donetska,Telmanivskyi,Zaporozhets,1400000000,1424800000,1424882903,37.971,47.375
Donetska,Volnovaskyi,Zatyshne,1400000000,1421500000,1421582404,37.325,47.521
Donetska,Pershotravnevyi,Zakharivka,1400000000,1423900000,1423986602,36.981,47.139
Donetska,Starobeshivskyi,Shevchenko,1400000000,1424500000,1424584609,38.199,47.713
Donetska,Starobeshivskyi,Shevchenko,1400000000,1424500000,1424581809,38.256,47.503
Donetska,Artemivskyi,Petrivske,1400000000,1420900000,1420981006,37.977,48.766
Donetska,Volnovaskyi,Petrivske,1400000000,1421500000,1421585604,37.442,47.481
Donetska,Dobropilskyi,Petrivske,1400000000,1422000000,1422088808,36.865,48.383
Donetska,Kostiantynivskyi,Rozkishne,1400000000,1422400000,1422481002,37.593,48.498
Donetska,Artemivskyi,Roty,1400000000,1420900000,1420955406,38.232,48.518
Donetska,Amvrosiivskyi,Rubashkyne,1400000000,1420600000,1420681006,38.618,47.854
Donetska,Oleksandrivskyi,Samarske,1400000000,1420300000,1420387001,37.106,48.634
Donetska,Slovianskyi,Rohanske,1400000000,1424200000,1424288202,37.362,48.649
Donetska,Dobropilskyi,Rozy Liuksemburh,1400000000,1422000000,1422085009,37.237,48.452
Donetska,Telmanivskyi,Rozivka,1400000000,1424800000,1424883608,38.150,47.508
Donetska,Slovianskyi,Seleznivka,1400000000,1424200000,1424256202,37.669,48.862
Donetska,Yasynuvatskyi,Semenivka,1400000000,1425500000,1425584305,37.630,48.180
Donetska,Artemivskyi,Semyhiria,1400000000,1420900000,1420986203,38.144,48.468
Donetska,Volodarskyi,Serhiivka,1400000000,1421700000,1421785507,37.212,47.272
Donetska,Krasnolymanskyi,Krymky,1400000000,1423000000,1423087603,37.552,49.145
Donetska,Artemivskyi,Krynychne,1400000000,1420900000,1420955402,38.273,48.510
Donetska,Volnovaskyi,Novohnativka,1400000000,1421500000,1421584004,37.693,47.642
Donetska,Volnovaskyi,Shevchenko,1400000000,1421500000,1421585605,37.533,47.494
Donetska,Volodarskyi,Shevchenko,1400000000,1421700000,1421787005,37.453,47.254
Donetska,Novoazovskyi,Shevchenko,1400000000,1423600000,1423682805,37.984,47.271
Donetska,Pershotravnevyi,Shevchenko,1400000000,1423900000,1423981105,37.422,47.115
Donetska,Volodarskyi,Pannivka,1400000000,1421700000,1421781104,37.247,47.196
Donetska,Yasynuvatskyi,Panteleimonivka,1400000000,1425500000,1425586504,37.773,48.300
Donetska,Marinskyi,Paraskoviivka,1400000000,1423300000,1423385202,37.446,47.867
Donetska,Oleksandrivskyi,Pasichne,1400000000,1420300000,1420386607,36.796,48.697
Donetska,Novoazovskyi,Patriotychne,1400000000,1423600000,1423686005,38.008,47.171
Donetska,Volodarskyi,Pervomaiske,1400000000,1421700000,1421787003,37.381,47.269
Donetska,Telmanivskyi,Shevchenko,1400000000,1424800000,1424882908,37.931,47.386
Donetska,Shakhtarskyi,Shevchenko,1400000000,1425200000,1425284505,38.371,48.178
Donetska,Shakhtarskyi,Shevchenko,1400000000,1425200000,1425286903,38.299,48.155
Donetska,Krasnoarmiiskyi,Shevchenko Pershe,1400000000,1422700000,1422788305,37.406,48.370
Donetska,Krasnolymanskyi,Serednie,1400000000,1423000000,1423086503,37.708,49.123
Donetska,Shakhtarskyi,Komyshatka,1400000000,1425200000,1425284502,38.356,48.239
Donetska,Druzhkivska,Staroraiske,1400000000,1411700000,1411746203,37.447,48.609
Donetska,Amvrosiivskyi,Stepne,1400000000,1420600000,1420688206,38.634,47.681
Donetska,Shakhtarskyi,Stepne,1400000000,1425200000,1425286006,38.451,48.156
Donetska,Novoazovskyi,Roza,1400000000,1423600000,1423681107,37.995,47.207
Donetska,Velykonovosilkivskyi,Perebudova,1400000000,1421200000,1421284405,36.743,47.989
Donetska,Volnovaskyi,Peredove,1400000000,1421500000,1421586802,37.161,47.568
Donetska,Dzerzhynska,Pershe Travnia,1400000000,1411200000,1411245307,37.956,48.451
Donetska,Amvrosiivskyi,Petrenky,1400000000,1420600000,1420684506,38.220,47.726
Donetska,Dobropilskyi,Ivanivka,1400000000,1422000000,1422085007,37.228,48.440
Donetska,Krasnolymanskyi,Ivanivka,1400000000,1423000000,1423085404,37.948,49.112
Donetska,Slovianskyi,Ivanivka,1400000000,1424200000,1424256501,37.349,48.919
Donetska,Telmanivskyi,Ivanivka,1400000000,1424800000,1424881902,38.173,47.343
Donetska,Marinskyi,Stari Terny,1400000000,1423300000,1423310602,37.208,48.014
Donetska,Yenakiivska,Staropetrivske,1400000000,1412000000,1412046503,38.151,48.219
Donetska,Pershotravnevyi,Ohorodnie,1400000000,1423900000,1423984405,37.372,47.011
Donetska,Novoazovskyi,Oktiabr,1400000000,1423600000,1423683304,37.864,47.236
Donetska,Volodarskyi,Oktiabrske,1400000000,1421700000,1421787002,37.347,47.274
Donetska,Slovianskyi,Oktiabrske,1400000000,1424200000,1424280303,37.341,48.770
Donetska,Telmanivskyi,Oktiabrske,1400000000,1424800000,1424881904,38.092,47.289
Donetska,Telmanivskyi,Oktiabrske,1400000000,1424800000,1424883606,38.187,47.503
